LAIL81,EVI,NDVI,DVI,SAVI,bio2
2.154710054,-0.237746999,0.198805004,1,0.298202991,11
3.400300026,-0.242291003,0.276432008,1,0.414638996,6
3.817329884,-0.273182005,0.248842999,1,0.373257995,6
3.344110012,-0.187202007,0.231996,1,0.347988009,6
3.124049902,-0.197044,0.232660994,1,0.348984987,8
2.141230106,-0.298442006,0.195713997,1,0.293565989,8
2.454289913,-0.202469006,0.233611003,1,0.350410014,9
2.27624011,-0.172804996,0.198822007,1,0.298227012,10
2.366810083,-0.200415999,0.187377006,1,0.281060994,10
1.697700024,-0.24165,0.161173999,1,0.241757005,7
3.114340067,-0.244498,0.256303012,1,0.384447008,9
3.806010008,-0.220374003,0.271744996,1,0.407608986,8
4.808479786,-0.220883995,0.349402994,2,0.524092972,9
2.867630005,-0.226905003,0.266005993,1,0.399001002,17
3.437809944,-0.251953989,0.285329014,1,0.427985013,20
4.69095993,-0.313324004,0.386689991,2,0.580024004,12
4.048449993,-0.226394996,0.323049992,1,0.48456499,15
2.998359919,-0.219809994,0.229984999,1,0.344971001,14
4.351840019,-0.266207993,0.355369002,2,0.533043027,12
2.982069969,-0.215932995,0.245481998,1,0.368216008,11
3.860229969,-0.289734989,0.310483992,1,0.465716988,11
4.341179848,-0.229525,0.301773012,1,0.452650011,8
2.193109989,-0.231130004,0.185527995,1,0.278286994,9
4.073530197,-0.333867013,0.337229997,2,0.50583601,11
1.7579,-0.238885,0.220222995,1,0.330327988,9
2.280580044,-0.242439002,0.214160994,1,0.321235001,8
2.753109932,-0.268911988,0.237582996,1,0.356368989,11
1.618460059,-0.256134987,0.174704,1,0.262052,12
1.608540058,-0.192860007,0.167202994,1,0.250799,8
3.192430019,-0.249397993,0.281316012,1,0.421965986,8
2.121560097,-0.138206005,0.171584994,1,0.257371992,9
4.981820107,-0.223633006,0.341091007,2,0.511624992,7
2.307689905,-0.198517993,0.229519993,1,0.344274014,7
2.809190035,-0.274863005,0.311803013,1,0.467694998,8
0.649089992,-0.179552004,0.219845995,1,0.329762012,7
2.662659883,-0.241817996,0.287180007,1,0.430761993,8
3.239039898,-0.246351004,0.261348009,1,0.39201501,9
2.5520401,-0.183015004,0.183726996,1,0.275584996,5
3.089900017,-0.300850987,0.313953012,1,0.470921993,5
2.160729885,-0.109126002,0.118704997,1,0.178054005,5
3.606659889,-0.266712993,0.352187991,2,0.528271973,7
3.303139925,-0.229146004,0.253540993,1,0.380304992,8
4.131830215,-0.269106001,0.366174012,2,0.549248993,12
2.567110062,-0.213800997,0.312422007,1,0.468623012,15
3.106250048,-0.216593996,0.314610988,1,0.471906006,13
4.817029953,-0.296227992,0.354981005,2,0.532460988,13
4.51748991,-0.149342999,0.188702002,1,0.283046991,10
4.205900192,-0.255122006,0.348713011,2,0.523059011,10
3.667150021,-0.228360996,0.310258001,1,0.465377003,11
3.263920069,-0.195232004,0.229096994,1,0.343638003,10
2.59107995,-0.219831005,0.227807,1,0.341704011,12
3.885139942,-0.271779001,0.301340014,1,0.452001989,10
3.881890059,-0.270152003,0.322008014,1,0.48300299,9
4.182990074,-0.251771003,0.272457987,1,0.408679008,9
3.625030041,-0.228989005,0.271759003,1,0.407629997,15
2.849720001,-0.187198997,0.213382006,1,0.320066005,9
2.047389984,-0.186224997,0.176595002,1,0.264887005,9
4.568150043,-0.235985994,0.28411299,1,0.426160991,8
4.194910049,-0.246041998,0.270330995,1,0.405488998,8
1.893929958,-0.171473995,0.140709996,1,0.211061999,9
2.310830116,-0.209883004,0.268566012,1,0.402841002,11
3.602279902,-0.266692013,0.317000002,1,0.475490987,8
2.74326992,-0.190069005,0.204102993,1,0.306147993,9
3.304749966,-0.221600994,0.274464011,1,0.411688,10
3.400850058,-0.283455014,0.297688007,1,0.446523011,10
3.804719925,-0.231525004,0.275516003,1,0.413266003,6
3.017309904,-0.280997992,0.266725004,1,0.400079995,6
3.198250055,-0.282413989,0.251834989,1,0.377745986,6
4.205930233,-0.217042997,0.268599004,1,0.402889997,9
1.558400035,-0.286751002,0.194692999,1,0.292035997,8
3.323740005,-0.211962998,0.230018005,1,0.345021009,9
3.962909937,-0.254532993,0.307011008,1,0.460507005,9
3.115809917,-0.180653006,0.154012993,1,0.231015995,10
1.764999986,-0.230232999,0.210660994,1,0.315986007,7
2.554069996,-0.206736997,0.226155996,1,0.339226991,7
2.731220007,-0.196016997,0.203217,1,0.304820001,7
3.146150112,-0.197235003,0.233383,1,0.350068003,8
4.817940235,-0.216398999,0.350299001,2,0.525438011,9
4.203479767,-0.196361005,0.327704012,1,0.491544992,14
3.833159924,-0.240385994,0.323008001,1,0.484501988,22
4.268109798,-0.274888992,0.340184987,2,0.510267973,18
4.922820091,-0.273389995,0.351366013,2,0.527038991,13
2.907449961,-0.211275995,0.222554997,1,0.333826989,14
3.163990021,-0.232140005,0.234455004,1,0.351675987,11
2.640710115,-0.214272007,0.231856003,1,0.347777992,9
3.169569969,-0.221423,0.230995998,1,0.346486986,9
4.513840199,-0.199709997,0.27007401,1,0.405102998,8
4.656859875,-0.217420995,0.306751013,1,0.460117996,10
0.53856498,-0.358359009,0.201648995,1,0.302468002,8
3.487689972,-0.246858001,0.242430001,1,0.363638014,9
3.656270027,-0.259223014,0.265127003,1,0.397682995,12
2.93979001,-0.222351998,0.276338011,1,0.414499015,9
1.696799994,-0.190905005,0.145873994,1,0.218806997,9
3.234440088,-0.219218999,0.270790994,1,0.406177998,8
3.146830082,-0.214035004,0.232418001,1,0.348619998,6
4.100039959,-0.192434996,0.288165003,1,0.432238013,6
2.645040035,-0.214096993,0.290802985,1,0.436194986,8
3.603780031,-0.238115996,0.318464994,1,0.477688015,6
1.34149003,-0.205362007,0.247822002,1,0.371726006,9
2.95520997,-0.189094007,0.208392993,1,0.312582999,9
2.227400064,-0.207796007,0.194362,1,0.291536987,9
3.403249979,-0.249460995,0.272873998,1,0.40930301,5
4.69385004,-0.259122998,0.299106985,1,0.448650986,5
2.538619995,-0.222581998,0.243211001,1,0.36480999,6
3.759160042,-0.295773,0.310460001,1,0.465680987,8
4.052219868,-0.303189993,0.340368986,2,0.510544002,7
2.270590067,-0.243258998,0.330619007,1,0.495918989,10
2.819619894,-0.220157996,0.318558991,1,0.477827996,11
3.324239969,-0.215719998,0.332691997,1,0.499027014,11
3.814529896,-0.223933995,0.308795005,1,0.463182986,9
4.976449966,-0.296112001,0.367210001,2,0.550804973,10
1.998769999,-0.179027006,0.215019003,1,0.322522014,10
4.000199795,-0.237393007,0.28193301,1,0.422890991,10
3.213720083,-0.159851998,0.214818999,1,0.322221011,10
4.666490078,-0.216753006,0.289442986,1,0.434154987,9
2.92750001,-0.235349998,0.250892013,1,0.376331002,10
1.647369981,-0.174778,0.183411002,1,0.275112003,10
3.165750027,-0.271158993,0.276259005,1,0.414380014,9
2.827719927,-0.222086996,0.245480001,1,0.368212014,12
3.060800076,-0.237672001,0.270684987,1,0.406019986,10
3.208349943,-0.215274006,0.271715999,1,0.407566011,8
3.303580046,-0.208233997,0.235248998,1,0.352867007,9
3.507920027,-0.25079,0.286448985,1,0.429664999,8
3.744299889,-0.224782005,0.314666003,1,0.471989006,9
2.592400074,-0.204311997,0.277716011,1,0.416565001,10
2.882740021,-0.181764007,0.201172993,1,0.301753014,8
4.299109936,-0.242614001,0.326279014,1,0.489407986,10
3.477999926,-0.221434996,0.268700004,1,0.403043002,9
3.38699007,-0.265929013,0.308050007,1,0.462065995,9
1.547189951,-0.200855002,0.170632005,1,0.255944014,8
3.304389954,-0.250672996,0.245649993,1,0.368467987,9
4.110489845,-0.212481007,0.251166999,1,0.376744002,8
3.946419954,-0.312736005,0.355785012,2,0.533667982,9
1.849230051,-0.243392006,0.152795002,1,0.229188994,9
3.646650076,-0.230808005,0.219944,1,0.32991001,10
2.3829,-0.168879002,0.181002006,1,0.271497995,8
2.920180082,-0.262861013,0.241120994,1,0.361676008,9
1.837299943,-0.193708003,0.144280002,1,0.216416001,7
2.392369986,-0.207496002,0.216870993,1,0.325300008,7
3.275979996,-0.206001997,0.234107003,1,0.351155013,7
2.670949936,-0.200151995,0.210063994,1,0.315090001,6
4.349490166,-0.209821001,0.270815998,1,0.406215996,8
4.926209927,-0.208966002,0.339708,2,0.509549975,13
4.716800213,-0.220255002,0.349144995,2,0.523706019,17
5.12210989,-0.225872993,0.348183006,2,0.522264004,17
4.665939808,-0.246968001,0.338607997,2,0.507902026,16
4.624909878,-0.259353012,0.335673004,2,0.503498971,18
1.806010008,-0.165335,0.171974003,1,0.257955015,16
1.915109992,-0.195087999,0.165875003,1,0.248808995,8
2.545030117,-0.179114997,0.177359,1,0.266034007,9
2.826309919,-0.251524001,0.246070996,1,0.369100004,8
2.760979891,-0.228916004,0.236699998,1,0.355044007,9
2.301039934,-0.271223009,0.202663004,1,0.303988993,9
1.835780025,-0.288554996,0.192991003,1,0.289483011,10
3.485310078,-0.282566011,0.286646008,1,0.429960996,11
3.578959942,-0.247424006,0.31318301,1,0.469765991,9
1.541170001,-0.228101,0.170452997,1,0.255674005,18
1.707299948,-0.266368002,0.199431002,1,0.299142003,36
2.067009926,-0.216483995,0.206817001,1,0.310220003,10
3.063060045,-0.224497005,0.267176986,1,0.400757998,6
1.856510043,-0.109379001,0.137239993,1,0.205854997,7
3.18027997,-0.203606993,0.261474997,1,0.392203987,7
2.079550028,-0.148300007,0.169813007,1,0.254714012,8
3.404239893,-0.242563993,0.299834996,1,0.449743003,10
2.239629984,-0.277536988,0.28085199,1,0.421270013,9
2.346400023,-0.256743997,0.252579004,1,0.378861994,7
3.245409966,-0.272363007,0.308122993,1,0.462175012,6
2.54192996,-0.185228005,0.26848501,1,0.402720004,7
3.627239943,-0.262268007,0.323334008,1,0.484991014,7
1.942759991,-0.199313998,0.249695003,1,0.374534994,5
3.404409885,-0.241264001,0.290158987,1,0.435229987,8
3.741940022,-0.251307994,0.353792995,2,0.530677974,9
3.939419985,-0.257663012,0.346938998,2,0.520398021,10
3.877239943,-0.26620701,0.352642,2,0.528953016,13
4.781410217,-0.263857991,0.336571991,2,0.504848003,11
2.124520063,-0.137491003,0.202866003,1,0.304293007,12
5.188399792,-0.349887997,0.423018992,2,0.634517014,12
1.889549971,-0.213345006,0.212699994,1,0.319043994,13
4.562990189,-0.217497006,0.283450007,1,0.425166011,11
4.26899004,-0.236527994,0.284938008,1,0.427397996,9
3.772710085,-0.221314996,0.283286005,1,0.424919993,9
3.59284997,-0.253720999,0.271800011,1,0.407691985,9
2.600330114,-0.236757994,0.250366002,1,0.375542015,9
4.746819973,-0.227781996,0.240204006,1,0.360298991,9
4.140210152,-0.249160007,0.298880011,1,0.448311001,8
2.610620022,-0.176875994,0.189750999,1,0.284619987,7
3.210680008,-0.252712011,0.303599,1,0.455388993,10
2.851340055,-0.176018998,0.209295005,1,0.313935995,11
5.047939777,-0.275209993,0.361898005,2,0.542837024,10
2.114099979,-0.171634004,0.217185006,1,0.325769991,10
3.076050043,-0.263749987,0.288102001,1,0.432145,9
2.299040079,-0.224978,0.226189002,1,0.339275986,9
4.590690136,-0.180795997,0.246038005,1,0.369049013,10
3.979379892,-0.197981998,0.226293996,1,0.339433998,8
2.971990108,-0.215577006,0.210994005,1,0.316486001,9
4.147399902,-0.256999999,0.292717993,1,0.43906799,11
3.842380047,-0.270200014,0.299726009,1,0.449580014,8
4.438529968,-0.278845996,0.32326901,1,0.484894007,7
2.922559977,-0.236194,0.205173001,1,0.30775401,8
2.512680054,-0.228493005,0.232316002,1,0.348468006,9
2.013109922,-0.176707998,0.175012007,1,0.262513012,9
3.484119892,-0.215329006,0.275285989,1,0.412921011,9
2.459510088,-0.196002007,0.188461006,1,0.282687008,6
3.081010103,-0.202556998,0.255872995,1,0.383801013,6
2.79531002,-0.226164997,0.237606004,1,0.35640201,6
1.795779943,-0.177126005,0.180393994,1,0.270586014,4
2.490159988,-0.167448997,0.204625994,1,0.306932986,7
4.974939823,-0.225621,0.345102012,2,0.517642021,9
4.657060146,-0.210210994,0.336203992,2,0.504294991,8
5.041810036,-0.222303003,0.331863999,1,0.497785002,11
5.162549973,-0.209992006,0.331319004,1,0.496968001,12
4.881380081,-0.290684015,0.360276014,2,0.540404022,16
3.580950022,-0.140573993,0.159500003,1,0.239244998,16
1.984619975,-0.201300994,0.191936001,1,0.287898988,11
2.832550049,-0.208130002,0.179269999,1,0.26890099,9
4.501480103,-0.328132004,0.352694005,2,0.529031992,9
2.267390013,-0.277164012,0.215047002,1,0.322564989,10
1.640269995,-0.236759007,0.174594998,1,0.261887997,10
2.892719984,-0.218906999,0.257708997,1,0.386556,9
3.882950068,-0.213328004,0.321345001,1,0.48200801,9
3.994910002,-0.214217007,0.335476995,2,0.503205001,10
4.297200203,-0.236064002,0.333884001,2,0.500815988,29
2.540169954,-0.241358995,0.270539999,1,0.405800998,57
2.428349972,-0.243823007,0.237198994,1,0.355792999,14
2.145430088,-0.175327003,0.192783996,1,0.289169997,6
2.609630108,-0.190137997,0.233902007,1,0.350845993,9
2.53467989,-0.193398997,0.238828003,1,0.358236015,7
1.987800002,-0.140799001,0.16133,1,0.241989002,7
3.733180046,-0.267785996,0.342094004,2,0.513131022,6
1.957360029,-0.255578011,0.337758988,2,0.506627977,7
1.390509963,-0.211999997,0.216763005,1,0.325138003,6
2.356440067,-0.242794007,0.269077003,1,0.403607011,7
2.15218997,-0.220063999,0.217669994,1,0.326498002,7
2.066809893,-0.182916,0.211980999,1,0.317965001,5
1.73608005,-0.197236001,0.236621007,1,0.354923993,5
3.362169981,-0.214525998,0.255160987,1,0.382735014,5
4.203219891,-0.253614992,0.335247993,2,0.502861023,8
3.056169987,-0.239258006,0.340366989,2,0.510540009,11
3.886059999,-0.251235992,0.364845008,2,0.54725498,14
4.645430088,-0.223031998,0.297849,1,0.446765006,11
4.834640026,-0.25632301,0.338283002,2,0.507414997,10
4.3052001,-0.274888992,0.328752995,1,0.493120015,11
3.51267004,-0.234635994,0.277271986,1,0.415899992,13
3.092789888,-0.227388993,0.234510005,1,0.351758003,12
2.779190063,-0.214771003,0.213955998,1,0.320928007,10
2.740430117,-0.120039001,0.168403,1,0.252599001,8
2.84032011,-0.226787999,0.248613,1,0.37291199,9
2.721080065,-0.206538007,0.224599004,1,0.336890996,11
2.323630095,-0.216505006,0.244962007,1,0.367435008,9
4.289659977,-0.238791004,0.294212013,1,0.441309005,8
3.361720085,-0.172029004,0.200260997,1,0.300384998,8
3.808769941,-0.265926987,0.344880015,2,0.51730901,12
4.57614994,-0.35809499,0.419135004,2,0.628691018,11
4.592790127,-0.234990999,0.308836013,1,0.463243991,10
3.414230108,-0.210657999,0.262001008,1,0.392993003,9
2.315239906,-0.18502,0.220091999,1,0.330132008,9
4.529799938,-0.26116401,0.317746013,1,0.476610005,8
2.524830103,-0.201951995,0.216613993,1,0.324914992,8
4.573609829,-0.324184,0.404188991,2,0.606271982,9
4.48032999,-0.267421991,0.322531015,1,0.483787,9
4.7957201,-0.306571007,0.361827999,2,0.542730987,9
3.889909983,-0.211275995,0.207359999,1,0.311035007,7
4.250090122,-0.212622002,0.258706003,1,0.388051003,6
5.281169891,-0.333923995,0.395709008,2,0.593551993,9
3.021480083,-0.215534002,0.245306998,1,0.367953002,9
1.901190042,-0.189864993,0.169350997,1,0.254022986,9
4.177710056,-0.215112001,0.258450001,1,0.387667,8
2.035340071,-0.209696993,0.215783,1,0.323668003,7
2.683690071,-0.224860996,0.222478002,1,0.333710015,6
1.819069982,-0.193406999,0.185305998,1,0.277954012,7
1.087440014,-0.183225006,0.139219999,1,0.208826005,6
2.407069921,-0.191113994,0.218885005,1,0.328321993,6
3.445719957,-0.195521995,0.222672001,1,0.334001988,7
4.542230129,-0.209693998,0.304304987,1,0.456447989,6
5.187449932,-0.219137996,0.331339985,1,0.496998996,7
4.982830048,-0.201116994,0.313407004,1,0.470099986,9
4.204949856,-0.229576007,0.326341987,1,0.489502996,9
3.856220007,-0.201822996,0.274439007,1,0.411648989,12
4.959159851,-0.224684,0.296460003,1,0.444680989,11
1.822679996,-0.208920002,0.192383006,1,0.288569987,11
1.860530019,-0.263433993,0.213593006,1,0.320383012,9
2.230119944,-0.272276998,0.174815997,1,0.262219995,8
2.701309919,-0.192285001,0.208378002,1,0.312561989,8
2.863919973,-0.224590003,0.212219,1,0.318324,8
2.476340055,-0.22101,0.209318995,1,0.313971996,9
1.917369962,-0.198966995,0.221506998,1,0.332255006,11
3.413310051,-0.200229004,0.308095992,1,0.462134004,16
3.819639921,-0.198282003,0.317782998,1,0.476664007,24
1.949800014,-0.231187001,0.205280006,1,0.307913989,14
1.767850041,-0.123599,0.140864,1,0.211291999,7
2.134200096,-0.162195995,0.185852006,1,0.27877301,7
1.973479986,-0.210865006,0.244551003,1,0.366818994,9
2.200589895,-0.210565001,0.189182997,1,0.283769995,8
3.779210091,-0.225036994,0.29152,1,0.437270999,6
1.135390043,-0.223437995,0.165895998,1,0.248840004,7
1.421700001,-0.215403005,0.200761005,1,0.301135004,6
1.025239944,-0.223258004,0.219891995,1,0.329831004,6
2.141570091,-0.169841006,0.224626005,1,0.336932003,6
1.215620041,-0.123043001,0.149395004,1,0.224087998,8
2.978369951,-0.226025,0.289178014,1,0.433757991,8
2.450670004,-0.228074998,0.263985991,1,0.395971,5
2.44494009,-0.202041,0.232922003,1,0.349375993,7
3.222029924,-0.220892996,0.31844601,1,0.477658004,11
2.250869989,-0.207548007,0.283057004,1,0.424576998,15
5.025929928,-0.195756003,0.295893997,1,0.44383201,10
5.127039909,-0.263410002,0.343647003,2,0.515460014,9
4.063010216,-0.211919993,0.290843993,1,0.436257005,9
3.374949932,-0.289765,0.339677989,2,0.509508014,11
4.535409927,-0.243361995,0.322131991,1,0.483188987,11
3.715889931,-0.222238004,0.273782015,1,0.410665989,10
3.408770084,-0.226089999,0.264816999,1,0.397217989,9
4.657299995,-0.259232998,0.314523995,1,0.471776992,7
2.346270084,-0.208212003,0.234503999,1,0.351749986,9
4.157350063,-0.229486004,0.287768006,1,0.431643009,8
5.107970238,-0.245370001,0.335422009,2,0.503122985,12
3.59175992,-0.249837995,0.289535999,1,0.434296012,12
5.546689987,-0.404204011,0.438176006,2,0.657252014,11
4.450419903,-0.166070998,0.249203995,1,0.373798013,9
3.370850086,-0.172159001,0.212862,1,0.319285989,10
4.265669823,-0.256965011,0.304740012,1,0.457100987,9
3.797290087,-0.226059005,0.270842999,1,0.406257987,8
3.865560055,-0.199809,0.238138005,1,0.357199013,8
4.048409939,-0.224088997,0.253625989,1,0.38043201,8
3.572269917,-0.227530003,0.240909994,1,0.361357987,9
2.537610054,-0.162008002,0.168184996,1,0.252272993,9
4.28839016,-0.246911004,0.261557996,1,0.392329991,7
3.450299978,-0.262939006,0.249698997,1,0.374541998,7
4.224259853,-0.205726996,0.271975994,1,0.407954991,8
5.471859932,-0.36115399,0.39902699,2,0.598529994,9
5.144619942,-0.415558994,0.446902007,2,0.670341015,11
2.41602993,-0.189673007,0.171700999,1,0.257546008,9
1.052049994,-0.160207003,0.118198,1,0.177293003,9
2.273829937,-0.179873005,0.190091997,1,0.285133004,7
3.821239948,-0.212190002,0.297017992,1,0.445517987,7
2.557110071,-0.210090995,0.177504003,1,0.266250014,8
1.734590054,-0.208828002,0.164692,1,0.247033998,5
2.891089916,-0.156899005,0.247308999,1,0.370956004,9
1.962069988,-0.239612997,0.185383007,1,0.278070003,7
3.656389952,-0.194835007,0.230157003,1,0.345227987,5
5.248770237,-0.212913007,0.318706989,1,0.478051007,8
4.36634016,-0.200452998,0.279747009,1,0.419613004,10
5.050559998,-0.216711998,0.326166004,1,0.489237994,8
3.59980011,-0.208578005,0.251556009,1,0.377326012,8
4.005300045,-0.170035005,0.251843989,1,0.377757996,9
2.601769924,-0.181780994,0.198896006,1,0.298337996,10
1.73901999,-0.203275993,0.167263001,1,0.250889987,10
2.287410021,-0.212840006,0.197991997,1,0.296983004,8
2.939179897,-0.233331993,0.262905985,1,0.394351989,7
4.073870182,-0.309300989,0.261099994,1,0.391644001,9
2.134710073,-0.202515006,0.192269996,1,0.288401008,9
2.687119961,-0.253255993,0.245768994,1,0.368645996,8
3.528300047,-0.211897001,0.316013008,1,0.474009007,10
3.74642992,-0.231813997,0.338046014,2,0.507058024,14
3.306159973,-0.251114994,0.284704,1,0.427047998,13
1.807770014,-0.190735996,0.225307003,1,0.337953001,8
1.20175004,-0.119886003,0.148433,1,0.222645,7
2.57359004,-0.139094993,0.185388997,1,0.278077006,8
1.683159947,-0.218591005,0.184452996,1,0.276674986,7
1.57494998,-0.138777003,0.127621993,1,0.191429004,10
1.656460047,-0.172341004,0.139064997,1,0.208592996,8
1.309239984,-0.173048005,0.151111007,1,0.226661995,6
2.004820108,-0.203749999,0.225413993,1,0.338115007,7
2.246059895,-0.202324003,0.259059995,1,0.388581991,9
2.275619984,-0.135113999,0.186143994,1,0.279210001,8
2.686480045,-0.226343006,0.255360991,1,0.383035004,8
2.235270023,-0.157879993,0.186850995,1,0.280270994,7
1.387030005,-0.223442003,0.197573006,1,0.296355009,7
3.629800081,-0.235786006,0.33130601,1,0.496948004,9
2.369980097,-0.219675004,0.283883005,1,0.425816,14
2.689340115,-0.282590985,0.315205008,1,0.47279799,12
4.809229851,-0.236312002,0.31418699,1,0.471271992,10
5.013470173,-0.211616993,0.304571003,1,0.456847012,9
4.833960056,-0.295664996,0.365572006,2,0.548346996,9
4.967669964,-0.353233993,0.392264992,2,0.588387012,11
4.301949978,-0.209341004,0.251729012,1,0.377586991,11
2.569269896,-0.187377006,0.183733001,1,0.275595009,10
2.919929981,-0.221986994,0.203045994,1,0.304563999,9
3.690269947,-0.218456,0.263763011,1,0.395635992,7
1.979110003,-0.196822003,0.220018998,1,0.330022007,9
3.13499999,-0.201303005,0.222671002,1,0.333999991,8
5.021669865,-0.241127998,0.315728009,1,0.473582,12
3.918529987,-0.253926992,0.346787989,2,0.520172,12
4.995460033,-0.27364701,0.359937012,2,0.539896011,11
3.728250027,-0.206122994,0.262793988,1,0.39418301,9
4.943669796,-0.263173997,0.327731997,1,0.49158901,10
3.039109945,-0.198078007,0.228747994,1,0.343115002,9
4.096340179,-0.231776997,0.259164006,1,0.388738006,8
2.955290079,-0.220217004,0.218842,1,0.328256994,8
3.442430019,-0.213119999,0.241205007,1,0.361799985,8
3.770139933,-0.231546998,0.30230999,1,0.453456014,9
2.273610115,-0.121229999,0.129969999,1,0.194950998,9
3.420660019,-0.226166993,0.272498012,1,0.408740014,7
3.302649975,-0.219196007,0.239608005,1,0.359405011,7
4.094049931,-0.351886988,0.43879801,2,0.658185005,8
4.808539867,-0.267632008,0.32238701,1,0.483570993,9
3.133810043,-0.213246003,0.239469007,1,0.359196007,11
3.636179924,-0.227759004,0.266983986,1,0.400467992,9
3.739370108,-0.183459997,0.198209003,1,0.297307014,9
3.264509916,-0.209151,0.222920999,1,0.334374994,7
3.269380093,-0.169078007,0.214751005,1,0.322120011,7
2.601540089,-0.202988997,0.188590005,1,0.282880008,8
2.912800074,-0.226484999,0.204515994,1,0.306769013,5
5.215760231,-0.213431999,0.322999001,1,0.48448801,9
2.961669922,-0.181330994,0.211796001,1,0.317687005,7
2.654489994,-0.228161007,0.250303,1,0.375447005,5
2.94295001,-0.165048003,0.181519002,1,0.272273004,8
3.713449955,-0.226824999,0.305177987,1,0.457758009,10
4.121439934,-0.229375005,0.276389986,1,0.414575994,8
3.723740101,-0.224886,0.236543,1,0.354808003,8
4.070040226,-0.189365998,0.266838998,1,0.400251001,9
5.552800179,-0.390388012,0.443084002,2,0.664614022,10
1.93817997,-0.166355997,0.160517007,1,0.240770996,10
1.814520001,-0.256339997,0.166895002,1,0.250339001,8
3.240679979,-0.215810999,0.284103006,1,0.426146001,7
1.996309996,-0.272893995,0.231740996,1,0.347606003,9
4.137720108,-0.242005005,0.304212987,1,0.456310004,9
2.948940039,-0.224062994,0.266588002,1,0.399874985,8
2.852790117,-0.215562001,0.277732015,1,0.416590005,10
3.627769947,-0.239588007,0.324777007,1,0.487156004,14
4.123579979,-0.253623992,0.27620101,1,0.414294004,13
2.039520025,-0.173699006,0.171748996,1,0.257618994,8
1.38124001,-0.092660598,0.128626004,1,0.192935005,7
3.634239912,-0.266110003,0.312527001,1,0.468780994,8
2.022049904,-0.163359001,0.136668995,1,0.204999,7
2.140300035,-0.198161006,0.247514993,1,0.371266007,10
2.27560997,-0.225823998,0.222730994,1,0.334089994,8
1.940950036,-0.201397002,0.196085006,1,0.294120997,6
1.183859944,-0.124954,0.146528006,1,0.219788,7
2.556169987,-0.192728996,0.249005005,1,0.37349999,9
2.04708004,-0.178498,0.227428004,1,0.341134012,8
3.034719944,-0.197446004,0.246428996,1,0.369634986,8
2.076390028,-0.248913005,0.20499,1,0.307480007,7
1.756700039,-0.189428002,0.210887998,1,0.316325992,7
3.384949923,-0.26700899,0.316107005,1,0.474151999,9
2.425070047,-0.206220999,0.272318006,1,0.408468992,14
2.534379959,-0.220309004,0.288129002,1,0.432184011,12
5.500090122,-0.418859005,0.467263997,2,0.700883985,12
5.068039894,-0.245360002,0.331995994,1,0.497983992,8
5.720749855,-0.284372002,0.367722988,2,0.551573992,11
5.386869907,-0.301845014,0.368126005,2,0.552178979,8
5.245999813,-0.315521985,0.386464,2,0.579684973,10
3.464129925,-0.129688993,0.171664998,1,0.257492989,8
4.080989838,-0.205009997,0.243309006,1,0.364955992,11
3.827980042,-0.198801994,0.250874013,1,0.376302987,10
3.850440025,-0.254536986,0.299845994,1,0.44975999,10
1.436280012,-0.227651998,0.210984007,1,0.31647101,9
4.373429775,-0.337931991,0.385960013,2,0.578929007,11
3.979029894,-0.302911997,0.329726011,1,0.494580001,26
5.416880131,-0.349548995,0.409173995,2,0.613749027,13
3.323920012,-0.215898007,0.250941992,1,0.376406014,10
5.107359886,-0.266615987,0.33583501,2,0.50374198,11
3.712419987,-0.240627006,0.280407012,1,0.420601994,11
3.624500036,-0.197732002,0.217311993,1,0.325960994,11
2.0536201,-0.218870997,0.200617,1,0.30092001,10
4.84487009,-0.241172999,0.299394995,1,0.449084014,8
4.454959869,-0.218106002,0.257665008,1,0.386489987,8
3.68772006,-0.146987006,0.200939,1,0.301400989,10
3.866699934,-0.214542001,0.243705004,1,0.365550995,10
2.808589935,-0.168993995,0.200785995,1,0.301173002,6
5.393809795,-0.252234995,0.336632013,2,0.50493902,7
4.310659885,-0.103382997,0.186069995,1,0.279098988,12
3.383019924,-0.194941998,0.246753007,1,0.370121986,6
5.130620003,-0.325098991,0.40960601,2,0.614396989,11
4.518400192,-0.272715986,0.296092987,1,0.444130987,11
3.502379894,-0.198918998,0.234628007,1,0.351934999,9
3.202780008,-0.234384,0.206226006,1,0.309332997,7
3.76335001,-0.251468986,0.304847002,1,0.457262009,9
2.761440039,-0.192773998,0.178909004,1,0.268357992,9
2.28847003,-0.212419003,0.210438997,1,0.315652996,8
4.921460152,-0.198318005,0.296990991,1,0.445477992,10
1.900539994,-0.185760006,0.183439001,1,0.275153011,7
3.423599958,-0.226008996,0.258011013,1,0.387008995,6
3.870330095,-0.205917001,0.248923004,1,0.373376995,8
3.429769993,-0.226923004,0.236515,1,0.354766011,10
2.220609903,-0.202306002,0.139840007,1,0.209757,10
3.859920025,-0.216235995,0.257892996,1,0.386830986,8
3.644530058,-0.292955011,0.32178399,1,0.482668012,8
4.417880058,-0.168202996,0.26444,1,0.396651,6
3.199130058,-0.164941996,0.205691993,1,0.308532,8
2.208080053,-0.185054004,0.211300001,1,0.316944003,8
2.615499973,-0.212304994,0.203578994,1,0.305361986,8
2.548219919,-0.217700005,0.209086999,1,0.313625008,9
1.661249995,-0.207333997,0.201534003,1,0.302294999,8
1.775840044,-0.202829003,0.166712001,1,0.250063002,6
